"URL","Image","Name","Brand","Capacity","Star","Rating","Price","Discount"
"www.flipkart.com/hindware-36-l-room-personal-air-cooler/p/itm098912f92ed34?pid=AICERF3ZUEZPUWFK&lid=LSTAICERF3ZUEZPUWFKGSM1RD&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&spotlightTagId=BestsellerId_j9e%2Fabm%2F52j&srno=b_1_1&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICERF3ZUEZPUWFK.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kn3i1zk0/air-cooler/u/g/0/snowcrest-36-h-hindware-original-imagfuv5zahgc4tm.jpeg?q=70","Hindware 36 L Room/Personal Air Cooler","Hindware","36","3.7","7,837","₹6,499","45% off"
"www.flipkart.com/orient-electric-85-l-desert-air-cooler/p/itm88a7e1ae58828?pid=AICGF8KFFAPSZJES&lid=LSTAICGF8KFFAPSZJES2XFSUQ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_2&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICGF8KFFAPSZJES.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kmp7ngw0/air-cooler/v/z/e/snowbreeze-magnus-neo-orient-electric-original-imagfjzzpf5fzffh.jpeg?q=70","Orient Electric 85 L Desert Air Cooler","Orient","85","4.2","1,896","₹9,299","46% off"
"www.flipkart.com/hindware-snowcrest-45-l-room-personal-air-cooler/p/itm17374ea2df9cc?pid=AICGYH26HGMFGEBF&lid=LSTAICGYH26HGMFGEBFSXFLGO&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_3&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICGYH26HGMFGEBF.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kmkxbww0/air-cooler/v/b/0/xeno-hindware-snowcrest-original-imagfgb9rbxjggwu.jpeg?q=70","Hindware Snowcrest 45 L Room/Personal Air Cooler","Hindware","45","3.8","3,726","₹7,599","23% off"
"www.flipkart.com/croma-22-l-room-personal-air-cooler/p/itm93cd472fd59a9?pid=AICFQFEY9PH8WX5B&lid=LSTAICFQFEY9PH8WX5BHIXZ9L&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_4&otracker=browse&fm=organic&iid=en_Md3f2ttgErjWGyyj702t9Vt8%2FjYwa7ApkTe%2BpchOCANLe%2F%2FZgTAxBViQCuTms482NEbKLTzngmhYE%2Ffxth%2FH7Q%3D%3D&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/k8et4sw0/air-cooler/x/5/b/arctic-personal-cooler-croma-original-imafqfghzkcn7mpj.jpeg?q=70","Croma 22 L Room/Personal Air Cooler","Croma","22","3.7","109","₹4,590","34% off"
"www.flipkart.com/bajaj-23-l-room-personal-air-cooler/p/itmd30cfe8a87b08?pid=AICEQTC4T8PVUPHT&lid=LSTAICEQTC4T8PVUPHTRJWML5&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_5&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICEQTC4T8PVUPHT.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/jxc5a4w0/air-cooler/p/h/t/coolest-frio-bajaj-original-imafhtczfzpnzszu.jpeg?q=70","BAJAJ 23 L Room/Personal Air Cooler","BAJAJ","23","3.7","12,313","₹5,021","30% off"
"www.flipkart.com/croma-29-l-tower-air-cooler/p/itmf5d177bf763b3?pid=AICFPZ59J6J5WGP9&lid=LSTAICFPZ59J6J5WGP9AMOOWT&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_6&otracker=browse&fm=organic&iid=en_Md3f2ttgErjWGyyj702t9Vt8%2FjYwa7ApkTe%2BpchOCAMGGbqLVLE7nImtZVJQnnuvCg8DpRYlLQbPLrCB8HM%2Fqg%3D%3D&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kmf7ki80/air-cooler/z/k/h/polartower-cooler-29-croma-original-imagfbteut9mxhqq.jpeg?q=70","Croma 29 L Tower Air Cooler","Croma","29","3.8","79","₹6,299","36% off"
"www.flipkart.com/castor-22-l-room-personal-air-cooler/p/itmf5btqrq8syedy?pid=AICF5BD5F29AFHXC&lid=LSTAICF5BD5F29AFHXC0R2B6C&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&spotlightTagId=TrendingId_j9e%2Fabm%2F52j&srno=b_1_7&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICF5BD5F29AFHXC.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/jhavdzk0/air-cooler/h/x/c/22-litre-3-level-speed-inverter-compatible-personal-cooler-white-original-imaf5aqa6qg7hrrb.jpeg?q=70","CASTOR 22 L Room/Personal Air Cooler","CASTOR","22","3.7","47","₹4,800","39% off"
"www.flipkart.com/bajaj-54-l-window-air-cooler/p/itm5b46e8fe08590?pid=AICEQTC42DZJ8WEP&lid=LSTAICEQTC42DZJ8WEP27CVLJ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_8&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICEQTC42DZJ8WEP.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/air-cooler/w/e/p/md-2020-bajaj-original-imaergyyvqhjxyhh.jpeg?q=70","BAJAJ 54 L Window Air Cooler","BAJAJ","54","4","4,298","₹6,799","28% off"
"www.flipkart.com/symphony-27-l-room-personal-air-cooler/p/itmfyp69az7wjdtv?pid=AICFFGJZTHSDN3AZ&lid=LSTAICFFGJZTHSDN3AZ7Q1ETE&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_9&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFFGJZTHSDN3AZ.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kn6cxow0/air-cooler/k/v/w/ice-cube-27-symphony-original-imagfx55zfaud9zb.jpeg?q=70","Symphony 27 L Room/Personal Air Cooler","Symphony","27","3.7","8,278","₹6,199","22% off"
"www.flipkart.com/symphony-27-l-room-personal-air-cooler/p/itmcab6a95902e28?pid=AICFYNGFPPNRM8FG&lid=LSTAICFYNGFPPNRM8FGSMDWKA&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_10&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFYNGFPPNRM8FG.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kn6cxow0/air-cooler/w/r/b/hiflo-symphony-original-imagfx53gggybwu5.jpeg?q=70","Symphony 27 L Room/Personal Air Cooler","Symphony","27","3.8","462","₹5,669","24% off"
"www.flipkart.com/usha-45-l-desert-air-cooler/p/itmf2bd2c671a411?pid=AICFNPRYMYCDMB78&lid=LSTAICFNPRYMYCDMB78JMRM3I&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_11&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFNPRYMYCDMB78.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/k4x2du80/air-cooler/b/7/8/45bd1-45l-usha-original-imafnprybh8qwqsw.jpeg?q=70","USHA 45 L Desert Air Cooler","USHA","45","4.1","240","₹7,999","11% off"
"www.flipkart.com/croma-47-l-tower-air-cooler/p/itm2820276687d0e?pid=AICFQF4A9ZCGFYVJ&lid=LSTAICFQF4A9ZCGFYVJ2ACIHB&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_12&otracker=browse&fm=organic&iid=en_Md3f2ttgErjWGyyj702t9Vt8%2FjYwa7ApkTe%2BpchOCANBJl3IMz4Fe%2Bow6TsJi6%2BoLiYfcFdchFV343dTGy%2B1Og%3D%3D&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kpmy8i80/air-cooler/p/y/l/polar-tower-cooler-47-croma-original-imag3uyxgzymzmjz.jpeg?q=70","Croma 47 L Tower Air Cooler","Croma","47","3.4","44","₹7,299","33% off"
"www.flipkart.com/symphony-70-l-desert-air-cooler/p/itm513e474ec689b?pid=AICFYNG9D7JTYFZE&lid=LSTAICFYNG9D7JTYFZEVOITS1&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_13&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFYNG9D7JTYFZE.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kiyw9e80-0/air-cooler/x/t/g/storm-70xl-g-symphony-original-imafyng9k7zuz2gd.jpeg?q=70","Symphony 70 L Desert Air Cooler","Symphony","70","4","1,498","₹10,550","21% off"
"www.flipkart.com/symphony-55-l-tower-air-cooler/p/itmd013bfaa63f82?pid=AICFNNBW9EB2S9ZA&lid=LSTAICFNNBW9EB2S9ZAQMT6QC&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_14&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFNNBW9EB2S9ZA.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kn6cxow0/air-cooler/y/h/c/diet-3d-55i-symphony-original-imagfx53fsg5zcvf.jpeg?q=70","Symphony 55 L Tower Air Cooler","Symphony","55","3.6","2,223","₹10,099","15% off"
"www.flipkart.com/bajaj-24-l-room-personal-air-cooler/p/itm9499f38375297?pid=AICFZK2HBF8QUBCU&lid=LSTAICFZK2HBF8QUBCUQYPSS5&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_15&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFZK2HBF8QUBCU.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/k612pow0/air-cooler/b/c/u/pcf25dlx-bajaj-original-imafzk9rbsvhhjgf.jpeg?q=70","BAJAJ 24 L Room/Personal Air Cooler","BAJAJ","24","4","110","₹5,499","21% off"
"www.flipkart.com/v-guard-30-l-room-personal-air-cooler/p/itmdfbbda65ba97e?pid=AICGFX3F2YYSENZH&lid=LSTAICGFX3F2YYSENZHL49ACI&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_16&otracker=browse&fm=organic&iid=en_Md3f2ttgErjWGyyj702t9Vt8%2FjYwa7ApkTe%2BpchOCAOmsONf2CkYE31e2RT6d0QbK9kyoy%2FR8FIcEFau1JET1Q%3D%3D&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kn6cxow0/air-cooler/t/d/p/aikido-30-v-guard-original-imagfx3yszuabsvr.jpeg?q=70","V-Guard 30 L Room/Personal Air Cooler","V-Guard","30","NULL","NULL","₹7,649","14% off"
"www.flipkart.com/bajaj-24-l-room-personal-air-cooler/p/itm5e76353c93a61?pid=AICERB6H97H8VYDW&lid=LSTAICERB6H97H8VYDWAZGVGJ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_17&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICERB6H97H8VYDW.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/jg5fma80/air-cooler/y/d/w/pcf-25-dlx-bajaj-original-imaf4gcmyhqyeqbz.jpeg?q=70","BAJAJ 24 L Room/Personal Air Cooler","BAJAJ","24","3.8","5,805","₹5,499","17% off"
"www.flipkart.com/symphony-31-l-room-personal-air-cooler/p/itmequfha3mkmxqx?pid=AICEQUFHQJACZWSZ&lid=LSTAICEQUFHQJACZWSZLIGJ4D&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_18&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICEQUFHQJACZWSZ.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kltryq80/air-cooler/o/b/4/hicool-i-symphony-original-imagyv6yg2agegxz.jpeg?q=70","Symphony 31 L Room/Personal Air Cooler","Symphony","31","3.9","5,092","₹8,699","17% off"
"www.flipkart.com/bajaj-54-l-desert-air-cooler/p/itmdffc76f58b991?pid=AICFTQGWPQUDBDFM&lid=LSTAICFTQGWPQUDBDFMIZMZWD&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_19&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFTQGWPQUDBDFM.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kcnp8y80/air-cooler/d/f/m/coolar-55dlx-bajaj-original-imaftqmaue2mpykz.jpeg?q=70","BAJAJ 54 L Desert Air Cooler","BAJAJ","54","4.3","57","₹9,290","28% off"
"www.flipkart.com/v-guard-70-l-desert-air-cooler/p/itmc5e1338e712cd?pid=AICFP2NFEXZZSYGW&lid=LSTAICFP2NFEXZZSYGW58YKYQ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_20&otracker=browse&fm=organic&iid=en_Md3f2ttgErjWGyyj702t9Vt8%2FjYwa7ApkTe%2BpchOCANUuoMMifOXkm1vk1gvemHuUir1tB%2FCQl3Hhp6eubkBdg%3D%3D&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/k6nxrbk0/air-cooler/h/c/q/aikido-f85-v-guard-original-imafp2zzjrqb3cmw.jpeg?q=70","V-Guard 70 L Desert Air Cooler","V-Guard","70","4.3","30","₹10,999","18% off"
"www.flipkart.com/symphony-41-l-desert-air-cooler/p/itm041497ae77978?pid=AICFYZDGAYZGVZXN&lid=LSTAICFYZDGAYZGVZXNKCSIUU&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_21&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFYZDGAYZGVZXN.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/koudfgw0/air-cooler/9/y/0/jumbo-41-g-symphony-original-imag37xpqbhbygxs.jpeg?q=70","Symphony 41 L Desert Air Cooler","Symphony","41","3.6","64","₹8,490","15% off"
"www.flipkart.com/vistara-13-l-tower-air-cooler/p/itmffubezzn9kxhv?pid=AICFFS44DQYUGGEH&lid=LSTAICFFS44DQYUGGEHBPSXU2&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&spotlightTagId=TrendingId_j9e%2Fabm%2F52j&srno=b_1_22&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFFS44DQYUGGEH.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/jv44mfk0/air-cooler/g/e/h/nexa-tower-air-cooler-13-liters-tower-air-cooler-with-ice-original-imafg3c769hvs7af.jpeg?q=70","vistara 13 L Tower Air Cooler","vistara","13","4","7","₹4,999","43% off"
"www.flipkart.com/hindware-100-l-desert-air-cooler/p/itmb574e5ae218c3?pid=AICFDTFHG2EYF2RD&lid=LSTAICFDTFHG2EYF2RDJYOQ23&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_23&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFDTFHG2EYF2RD.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kltryq80/air-cooler/i/c/g/fascino-hindware-original-imagyv9hmmbdnyf4.jpeg?q=70","Hindware 100 L Desert Air Cooler","Hindware","100","4.1","1,132","₹9,995","41% off"
"www.flipkart.com/orient-electric-20-l-room-personal-air-cooler/p/itmeqvhuhtrpujyz?pid=AICEQVHUD9VZC4EG&lid=LSTAICEQVHUD9VZC4EGLGKWFX&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_24&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICEQVHUD9VZC4EG.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/ko382a80/air-cooler/a/y/x/smartcool-dx-cp2002h-orient-electric-original-imag2mcwf8kmhrbm.jpeg?q=70","Orient Electric 20 L Room/Personal Air Cooler","Orient","20","4","6,366","₹5,099","39% off"
"www.flipkart.com/crompton-75-l-desert-air-cooler/p/itmfdzqqxypamuz9?pid=AICEQGBHB75HSWGG&lid=LSTAICEQGBHB75HSWGGOF2KPB&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_25&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICEQGBHB75HSWGG.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kod858w0/air-cooler/g/w/o/acgc-dac751-crompton-original-imag2u5fjeuqafgf.jpeg?q=70","CROMPTON 75 L Desert Air Cooler","CROMPTON","75","4.1","9,714","₹10,299","40% off"
"www.flipkart.com/symphony-35-l-tower-air-cooler/p/itmequfhgvmzmnpy?pid=AICEQUFHVJGGHPMV&lid=LSTAICEQUFHVJGGHPMVWMDACN&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_26&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICEQUFHVJGGHPMV.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kltryq80/air-cooler/d/w/b/diet-35t-symphony-original-imagyvfcnpvyjhud.jpeg?q=70","Symphony 35 L Tower Air Cooler","Symphony","35","3.6","3,071","₹7,799","16% off"
"www.flipkart.com/sansui-47-l-tower-air-cooler/p/itme71788beea306?pid=AICGFHCSXZK9XCCR&lid=LSTAICGFHCSXZK9XCCR9OAHTV&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_27&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICGFHCSXZK9XCCR.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/ko0d6kw0/air-cooler/d/k/c/jse47tic-yuva-sansui-original-imag2k7tyryrgkmp.jpeg?q=70","Sansui 47 L Tower Air Cooler","Sansui","47","3.5","107","₹6,999","33% off"
"www.flipkart.com/hindware-85-l-desert-air-cooler/p/itmerf3zzqb86xyr?pid=AICERF3ZMFAYK4ZC&lid=LSTAICERF3ZMFAYK4ZCV0OE1J&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_28&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICERF3ZMFAYK4ZC.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kltryq80/air-cooler/v/m/d/snowcrest-85-h-hindware-original-imagyv9hevyhkykq.jpeg?q=70","Hindware 85 L Desert Air Cooler","Hindware","85","4.1","21,466","₹9,099","35% off"
"www.flipkart.com/symphony-45-l-desert-air-cooler/p/itm82796e9dc5aac?pid=AICFYZDGH333ECV9&lid=LSTAICFYZDGH333ECV9EJL9ZB&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_29&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFYZDGH333ECV9.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kn6cxow0/air-cooler/e/o/p/siesta-g-symphony-original-imagfx53jbygpwhd.jpeg?q=70","Symphony 45 L Desert Air Cooler","Symphony","45","3.8","306","₹8,290","17% off"
"www.flipkart.com/hindware-50-l-desert-air-cooler/p/itmerf3zzzykgfqh?pid=AICERF3ZG63CDVA5&lid=LSTAICERF3ZG63CDVA5SGQW2A&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_30&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICERF3ZG63CDVA5.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kltryq80/air-cooler/c/i/h/snowcrest-50-w-hindware-original-imagyv9hgq3bv4hj.jpeg?q=70","Hindware 50 L Desert Air Cooler","Hindware","50","3.9","2,024","₹8,799","18% off"
"www.flipkart.com/bajaj-95-l-desert-air-cooler/p/itmd4b107c7b6d8e?pid=AICGFG8FV56TDUTN&lid=LSTAICGFG8FV56TDUTNADJY9K&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_31&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICGFG8FV56TDUTN.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kmkxbww0/air-cooler/t/b/y/dmh95-480114-95-bajaj-original-imagfg8d2nrvpfay.jpeg?q=70","BAJAJ 95 L Desert Air Cooler","BAJAJ","95","4.2","60","₹16,345","2% off"
"www.flipkart.com/hindware-60-l-desert-air-cooler/p/itmerf3zhygeurxz?pid=AICERF3ZKGHY36ZH&lid=LSTAICERF3ZKGHY36ZHMABBHL&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_32&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICERF3ZKGHY36ZH.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kltryq80/air-cooler/p/o/3/snowcrest-60-hs-hindware-original-imagyv9hgkzska62.jpeg?q=70","Hindware 60 L Desert Air Cooler","Hindware","60","3.8","1,568","₹8,999","39% off"
"www.flipkart.com/voltas-52-l-desert-air-cooler/p/itmfezfytrf8kvcg?pid=AICFEZ6NMGRBDQGD&lid=LSTAICFEZ6NMGRBDQGD719IL3&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_33&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFEZ6NMGRBDQGD.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/jtaed8w0/air-cooler/q/g/d/grand-52-voltas-original-imafez6gxvjyz7xa.jpeg?q=70","Voltas 52 L Desert Air Cooler","Voltas","52","4","138","₹8,500","29% off"
"www.flipkart.com/blue-star-90-l-desert-air-cooler/p/itm41035d204850a?pid=AICFTZ2ZT2JVRA9N&lid=LSTAICFTZ2ZT2JVRA9NAPASF2&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_34&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFTZ2ZT2JVRA9N.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kckud8w0/air-cooler/a/9/n/da90pma-desert-air-cooler-90-litres-blue-star-original-imaftz5k7vbnwsd3.jpeg?q=70","Blue Star 90 L Desert Air Cooler","Blue","90","4.1","1,078","₹9,999","41% off"
"www.flipkart.com/symphony-12-l-room-personal-air-cooler/p/itmequfh4fufhugb?pid=AICEQUFHBKNF5U4T&lid=LSTAICEQUFHBKNF5U4TBNUTCJ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_35&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICEQUFHBKNF5U4T.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kltryq80/air-cooler/9/o/c/diet-12t-symphony-original-imagyvfc5zf6umzd.jpeg?q=70","Symphony 12 L Room/Personal Air Cooler","Symphony","12","3.9","9,032","₹5,599","17% off"
"www.flipkart.com/blue-star-55-l-desert-air-cooler/p/itm96e7f83efd056?pid=AICFHEEXFB3HRPKA&lid=LSTAICFHEEXFB3HRPKANIK9Q2&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_36&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFHEEXFB3HRPKA.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kndi4y80/air-cooler/h/9/8/da75pma-blue-star-original-imag22hzmjqndbrz.jpeg?q=70","Blue Star 55 L Desert Air Cooler","Blue","55","4.1","724","₹9,458","24% off"
"www.flipkart.com/voltas-72-l-desert-air-cooler/p/itmferdhtuexkkeu?pid=AICFEQM9RQWKYYPX&lid=LSTAICFEQM9RQWKYYPXMZP0KP&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_37&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFEQM9RQWKYYPX.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/jteoosw0/air-cooler/8/t/s/grand-52-voltas-original-imaferee2ytytyfn.jpeg?q=70","Voltas 72 L Desert Air Cooler","Voltas","72","4.2","234","₹9,450","36% off"
"www.flipkart.com/symphony-70-l-desert-air-cooler/p/itmef4e362c54c38?pid=AICFYTMCG8ZXUKPF&lid=LSTAICFYTMCG8ZXUKPFVTJESJ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_38&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFYTMCG8ZXUKPF.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/kn6cxow0/air-cooler/9/q/l/sumo-70-g-symphony-original-imagfx53dvpdwgfw.jpeg?q=70","Symphony 70 L Desert Air Cooler","Symphony","70","3.7","1,350","₹8,699","27% off"
"www.flipkart.com/v-guard-85-l-desert-air-cooler/p/itm175517413dc91?pid=AICFP2N85HTVAHCQ&lid=LSTAICFP2N85HTVAHCQOP5ZSZ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_1_39&otracker=browse&fm=organic&iid=eab59e1c-db2d-4aee-8cd9-a433c811bc61.AICFP2N85HTVAHCQ.SEARCH&ppt=None&ppn=None&ssid=fbhope986o0000001639468616529","https://rukminim1.flixcart.com/image/612/612/k6nxrbk0/air-cooler/h/c/q/aikido-f85-v-guard-original-imafp2zzjrqb3cmw.jpeg?q=70","V-Guard 85 L Desert Air Cooler","V-Guard","85","4.5","15","₹10,100","30% off"
