"URL","Image","Name","Brand","Size","Star","Rating","Review","Price","Discount"
"www.flipkart.com/blaupunkt-cybersound-106-cm-42-inch-full-hd-led-smart-android-tv-40w-speaker/p/itm3477c5170b0d8?pid=TVSG44U6RGQSWPTW&lid=LSTTVSG44U6RGQSWPTW9ESROT&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_183&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSG44U6RGQSWPTW.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/kq8dua80/television/l/s/t/42csa7707-42csa7707-blaupunkt-original-imag4akb4yqbxtam.jpeg?q=70","Blaupunkt Cybersound 106 cm (42 inch) Full HD LED Smart Android TV with 40W Speaker","Blaupunkt","42 inch","4.4","3,559","852","₹21,999","26%"
"www.flipkart.com/thomson-9r-pro-126-cm-50-inch-ultra-hd-4k-led-smart-android-tv/p/itm4d9d7c42c19d5?pid=TVSG6TJEE2CH4XGU&lid=LSTTVSG6TJEE2CH4XGU19ZPTS&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_184&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSG6TJEE2CH4XGU.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/ku2zjww0/television/r/f/f/50path1010bl-50path1010bl-thomson-original-imag7a8ahdwvbhya.jpeg?q=70","Thomson 9R PRO 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV","Thomson","50 inch","4.5","1,141","258","₹31,999","25%"
"www.flipkart.com/sony-x75-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv/p/itmec8d650841594?pid=TVSGFUUTBMWFYJZF&lid=LSTTVSGFUUTBMWFYJZFQFFHLK&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_185&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSGFUUTBMWFYJZF.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/kqqykcw0/television/z/s/m/kd-50x75-sony-original-imag4p2w6742eqjc.jpeg?q=70","SONY X75 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV","SONY","43 inch","4.6","60","17","₹56,800","15%"
"www.flipkart.com/nokia-139-cm-55-inch-ultra-hd-4k-led-smart-android-tv-sound-onkyo/p/itm0795caeeb8bbe?pid=TVSFRG9KTFVZHGKZ&lid=LSTTVSFRG9KTFVZHGKZCURIBS&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_186&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSFRG9KTFVZHGKZ.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/kfwvcsw0/television/g/k/z/nokia-55tauhdn-original-imafw8xffqkuzjhu.jpeg?q=70","Nokia 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Sound by Onkyo","Nokia","55 inch","4.3","9,420","1,678","₹41,999","30%"
"www.flipkart.com/lg-121-92-cm-48-inch-oled-ultra-hd-4k-smart-tv/p/itme0ff073838700?pid=TVSG5H8FYRUHAJM3&lid=LSTTVSG5H8FYRUHAJM37P0G22&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_187&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSG5H8FYRUHAJM3.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/kwmfqfk0/television/b/8/o/oled48c1ptz-oled48c1ptz-lg-original-imag99m2rf2nepsv.jpeg?q=70","LG 121.92 cm (48 inch) OLED Ultra HD (4K) Smart TV","LG","48 inch","NULL","NULL","NULL","₹1,12,990","40%"
"www.flipkart.com/thomson-oathpro-series-164-cm-65-inch-ultra-hd-4k-led-smart-android-tv-dolby-digital-plus-dts-trusurround/p/itmfa820a77899ec?pid=TVSFT4FJSHYV7ZBE&lid=LSTTVSFT4FJSHYV7ZBE19ZIIS&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_188&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSFT4FJSHYV7ZBE.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/kc3p30w0/television/z/b/e/thomson-65-oathpro-2020-original-imaftaquapygjk2w.jpeg?q=70","Thomson OATHPRO Series 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...","Thomson","65 inch","4.4","20,353","5,724","₹54,999","21%"
"www.flipkart.com/kodak-ca-series-139-cm-55-inch-ultra-hd-4k-led-smart-android-tv-dolby-digital-plus-dts-trusurround/p/itm0deb72d0a34a4?pid=TVSFP6FJVCBDHR4W&lid=LSTTVSFP6FJVCBDHR4WFMWRLM&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_189&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSFP6FJVCBDHR4W.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/c/x/p/50ca7077-kodak-original-imafz2hfsh5hxfgm.jpeg?q=70","KODAK CA Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...","KODAK","55 inch","4.5","16,318","5,101","₹38,999","18%"
"www.flipkart.com/vu-premium-164-cm-65-inch-ultra-hd-4k-led-smart-android-tv/p/itm44d6b5f4037ad?pid=TVSFRQ63MFHRWHJS&lid=LSTTVSFRQ63MFHRWHJSO7DXHV&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_190&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSFRQ63MFHRWHJS.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/ka73y4w0/television/h/j/s/vu-65pm-original-imafrtazez3uzqdh.jpeg?q=70","Vu Premium 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV","Vu","65 inch","4.4","23,496","3,937","₹59,999","20%"
"www.flipkart.com/thomson-oathpro-series-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv-dolby-digital-plus-dts-trusurround/p/itm0dc1015136756?pid=TVSFT4FJQ4YYXTKY&lid=LSTTVSFT4FJQ4YYXTKYOGWEH4&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_191&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSFT4FJQ4YYXTKY.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/kjrh2fk0/television/k/w/3/55-oathpro-0101-thomson-original-imafz9g9gjyhtf5h.jpeg?q=70","Thomson OATHPRO Series 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...","Thomson","43 inch","4.4","20,353","5,724","₹29,999","21%"
"www.flipkart.com/dyanora-60-cm-24-inch-hd-ready-led-smart-tv/p/itm243729d2aa58d?pid=TVSG4YVQXWMUGZCW&lid=LSTTVSG4YVQXWMUGZCW7MLTS6&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_8_192&otracker=browse&fm=organic&iid=d183ec7e-1b69-4627-a2f3-87ee44c24bd9.TVSG4YVQXWMUGZCW.SEARCH&ppt=None&ppn=None&ssid=lvz7o4e1c00000001639416370394","https://rukminim1.flixcart.com/image/312/312/ktvucnk0/television/f/x/w/dy-ld24h0s-dy-ld24h0s-dyanora-original-imag74htez8jcnyq.jpeg?q=70","Dyanora 60 cm (24 inch) HD Ready LED Smart TV","Dyanora","24 inch","4.1","99","7","₹8,699","33%"
"www.flipkart.com/iffalcon-h72-164-cm-65-inch-qled-ultra-hd-4k-smart-android-tv-hands-free-voice-control-works-video-call-camera/p/itmfce4a5ad822f3?pid=TVSG5V6YV6AMJYGZ&lid=LSTTVSG5V6YV6AMJYGZMRZP9B&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_193&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG5V6YV6AMJYGZ.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kve530w0/television/4/i/r/-original-imag8avhxhh4uyyw.jpeg?q=70","iFFALCON H72 164 cm (65 inch) QLED Ultra HD (4K) Smart Android TV Hands Free Voice Control & Works wit...","iFFALCON","65 inch","4.7","3","1","₹89,999","42%"
"www.flipkart.com/dyanora-60-cm-24-inch-hd-ready-led-smart-tv/p/itm243729d2aa58d?pid=TVSG4YVQXWMUGZCW&lid=LSTTVSG4YVQXWMUGZCW7MLTS6&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_194&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG4YVQXWMUGZCW.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/ktvucnk0/television/f/x/w/dy-ld24h0s-dy-ld24h0s-dyanora-original-imag74htez8jcnyq.jpeg?q=70","Dyanora 60 cm (24 inch) HD Ready LED Smart TV","Dyanora","24 inch","4.2","103","7","₹8,699","33%"
"www.flipkart.com/hisense-a4g-series-80-cm-32-inch-hd-ready-led-smart-tv/p/itmbcf410689b8de?pid=TVSG5D5FRETGSWHA&lid=LSTTVSG5D5FRETGSWHAPAMKMA&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_195&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG5D5FRETGSWHA.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kt0enww0/television/f/b/g/32a4g-32a4g-hisense-original-imag6gdfhhzctvy9.jpeg?q=70","Hisense A4G Series 80 cm (32 inch) HD Ready LED Smart TV","Hisense","32 inch","4","3","0","₹18,699","25%"
"www.flipkart.com/candes-102-cm-40-inch-full-hd-led-smart-android-tv/p/itm83f37a48bf487?pid=TVSG4ZWHWEGWQ9YJ&lid=LSTTVSG4ZWHWEGWQ9YJLEAN9T&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_196&otracker=browse&fm=organic&iid=en_Mi48TOcFd3OxxqOJWdj0mw%2BLT1alIk7mCzCdcs9quWyVweKGHIR0S0Emn67pPsLxlWYUOqzRmpo2Ze5t%2Fqsyhg%3D%3D&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/krf91u80/television/v/2/d/p40s001-candes-original-imag57hshqtqzh5h.jpeg?q=70","Candes 102 cm (40 inch) Full HD LED Smart Android TV","Candes","40 inch","4","181","30","₹16,999","43%"
"www.flipkart.com/lg-nanocell-139-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itma258ecd3b9c71?pid=TVSG3UW3BW783GG3&lid=LSTTVSG3UW3BW783GG3JKGTKL&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_197&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG3UW3BW783GG3.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/k/s/6/55nano73tpz-55nano73tpz-lg-original-imag4q3zzt8tfxu8.jpeg?q=70","LG Nanocell 139 cm (55 inch) Ultra HD (4K) LED Smart TV","LG","55 inch","4.4","94","15","₹65,999","39%"
"www.flipkart.com/samsung-frame-2020-series-125-cm-50-inch-qled-ultra-hd-4k-smart-tv/p/itmbcc7a407e0043?pid=TVSFQQJ8EQUR8EUH&lid=LSTTVSFQQJ8EQUR8EUHOJMORG&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_198&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSFQQJ8EQUR8EUH.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kbjox3k0/television/e/d/a/samsung-qa65ls03takxxl-original-imafsvh9sj8cxz7v.jpeg?q=70","SAMSUNG The Frame 2020 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV","SAMSUNG","50 inch","4.5","4,189","630","₹72,990","35%"
"www.flipkart.com/samsung-frame-2020-series-138-cm-55-inch-qled-ultra-hd-4k-smart-tv/p/itm699b9564b5ef6?pid=TVSFQQJ8GMWBTAFK&lid=LSTTVSFQQJ8GMWBTAFKRIGRNH&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_199&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSFQQJ8GMWBTAFK.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kbjox3k0/television/e/d/a/samsung-qa65ls03takxxl-original-imafsvh9sj8cxz7v.jpeg?q=70","SAMSUNG The Frame 2020 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV","SAMSUNG","55 inch","4.5","4,189","630","₹78,990","39%"
"www.flipkart.com/samsung-80-cm-32-inch-hd-ready-led-smart-tv/p/itm6e40262f4572a?pid=TVSFQXFKMHUDYCJ3&lid=LSTTVSFQXFKMHUDYCJ3IOJXHJ&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_200&otracker=browse&fm=organic&iid=en_Mi48TOcFd3OxxqOJWdj0mw%2BLT1alIk7mCzCdcs9quWyMXcbDMOSCGTEnhKK%2B0RdQcakq%2FIyXVqXyxLp%2BPnIDWA%3D%3D&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kbs9k7k0/television/c/j/3/samsung-ua32t4340akxxl-original-imaft25qdysfsq7k.jpeg?q=70","SAMSUNG 80 cm (32 inch) HD Ready LED Smart TV","SAMSUNG","32 inch","4.4","44,411","4,082","₹17,999","9%"
"www.flipkart.com/motorola-zx-164-cm-65-inch-ultra-hd-4k-led-smart-android-tv-wireless-gamepad/p/itmffvfvxb4nzfks?pid=TVSFFVFVXH6VHEBR&lid=LSTTVSFFVFVXH6VHEBRSFJYND&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_201&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSFFVFVXH6VHEBR.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/k3hmj680/television/e/b/r/motorola-65sauhdm-original-imafm59fztjjshhm.jpeg?q=70","MOTOROLA ZX 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad","MOTOROLA","65 inch","4.3","19,959","3,357","₹57,999","49%"
"www.flipkart.com/samsung-6-108-cm-43-inch-qled-ultra-hd-4k-smart-tv/p/itmcfb16a76474bc?pid=TVSG4CQ8CMYZYTGB&lid=LSTTVSG4CQ8CMYZYTGB7F2G85&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_202&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG4CQ8CMYZYTGB.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/h/p/v/qa43q60aaklxl-samsung-original-imag4qffe4scfyge.jpeg?q=70","SAMSUNG 6 108 cm (43 inch) QLED Ultra HD (4K) Smart TV","SAMSUNG","43 inch","NULL","NULL","NULL","₹61,399","25%"
"www.flipkart.com/samsung-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itm1cc6c7da6a884?pid=TVSFVYH98FRQXYNJ&lid=LSTTVSFVYH98FRQXYNJFXIRMU&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_203&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSFVYH98FRQXYNJ.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/television/y/n/j/samsung-ua43tu8000kbxl-original-imafwj3ebz4t4vje.jpeg?q=70","SAMSUNG 108 cm (43 inch) Ultra HD (4K) LED Smart TV","SAMSUNG","43 inch","4.3","17","3","₹45,400","20%"
"www.flipkart.com/candes-60-cm-24-inch-hd-ready-led-smart-android-tv/p/itm5181c614939f7?pid=TVSG5EJ7GGMZHBXC&lid=LSTTVSG5EJ7GGMZHBXCHE1VG8&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_204&otracker=browse&fm=organic&iid=en_Mi48TOcFd3OxxqOJWdj0mw%2BLT1alIk7mCzCdcs9quWyfLtDlEej%2F16N9V5ScLqDrVMqbLL7LyJi6Nn2U7yp9LQ%3D%3D&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/krntoy80/television/m/x/z/f24s001-frameless-tv-candes-original-imag5egz5rddvkbh.jpeg?q=70","Candes 60 cm (24 inch) HD Ready LED Smart Android TV","Candes","24 inch","4","181","30","₹9,999","44%"
"www.flipkart.com/hisense-a71f-146-cm-58-inch-ultra-hd-4k-led-smart-android-tv-dolby-vision-atmos/p/itmef67fab03ac39?pid=TVSFRMY2EXKXQBEF&lid=LSTTVSFRMY2EXKXQBEFRV3WQO&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_205&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSFRMY2EXKXQBEF.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/knni7ww0/television/7/e/t/58a71f-58a71f-hisense-original-imag2abzgke9wbhx.jpeg?q=70","Hisense A71F 146 cm (58 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision & ATMOS","Hisense","58 inch","4.4","7,742","1,481","₹41,999","17%"
"www.flipkart.com/iffalcon-189-3-cm-75-inch-ultra-hd-4k-led-smart-android-tv-harman-kardon-speakers-netflix/p/itmf6u45gh3avpub?pid=TVSF6U44DRMKJDZ8&lid=LSTTVSF6U44DRMKJDZ8GAFDHY&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_206&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSF6U44DRMKJDZ8.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/d/z/8/iffalcon-75h2a-original-imafm59fmvhrbexk.jpeg?q=70","iFFALCON 189.3 cm (75 inch) Ultra HD (4K) LED Smart Android TV with Harman Kardon Speakers and Netflix","iFFALCON","75 inch","4.2","64","21","₹1,49,999","37%"
"www.flipkart.com/samsung-4-80-cm-32-inch-hd-ready-led-tv/p/itmf22wyapd6bszp?pid=TVSF22WYXZHK2EXP&lid=LSTTVSF22WYXZHK2EXPCEZAHI&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_207&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSF22WYXZHK2EXP.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/jefzonk0/television/e/x/p/samsung-ua32m4200drlxl-original-imaf2rccfvgrnx4v.jpeg?q=70","SAMSUNG 4 80 cm (32 inch) HD Ready LED TV","SAMSUNG","32 inch","3.8","9","0","₹29,900","NULL"
"www.flipkart.com/croma-60-9-cm-24-inch-hd-ready-led-tv/p/itm49eb84d04d663?pid=TVSG72KERSFVUT5G&lid=LSTTVSG72KERSFVUT5GF4MYMT&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_208&otracker=browse&fm=organic&iid=en_Mi48TOcFd3OxxqOJWdj0mw%2BLT1alIk7mCzCdcs9quWxZZkHi9MPZcO40KfgvOpB%2FRHsYoqdgXDaUncFgff%2FMeA%3D%3D&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/ku79vgw0/television/w/y/q/crele3101sbt24-croma-original-imag7djy8zcvjghz.jpeg?q=70","Croma 60.9 cm (24 inch) HD Ready LED TV","Croma","24 inch","4.1","81","9","₹8,990","40%"
"www.flipkart.com/nokia-127-cm-50-inch-ultra-hd-4k-qled-smart-android-tv-sound-jbl-powered-harman-audioefx/p/itm7d50f50ac6d4d?pid=TVSG3PA9QQJJGE7P&lid=LSTTVSG3PA9QQJJGE7PVQLTTW&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_209&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG3PA9QQJJGE7P.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/8/l/c/50uhdaqndt5q-nokia-original-imag79breguarr7s.jpeg?q=70","Nokia 127 cm (50 inch) Ultra HD 4K QLED Smart Android TV with Sound by JBL and Powered by Harman Audio...","Nokia","50 inch","4.3","430","98","₹49,999","28%"
"www.flipkart.com/iffalcon-138-71-cm-55-inch-ultra-hd-4k-led-smart-android-tv-netflix/p/itmf3mcfffcsyxsb?pid=TVSF3J7HUJF5XUBT&lid=LSTTVSF3J7HUJF5XUBT25FNYB&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_210&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSF3J7HUJF5XUBT.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/u/b/t/iffalcon-55k2a-original-imafm59ftcdj7x59.jpeg?q=70","iFFALCON 138.71 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Netflix","iFFALCON","55 inch","4.3","11,320","2,618","₹36,999","38%"
"www.flipkart.com/nokia-109-cm-43-inch-full-hd-led-smart-android-tv-sound-onkyo-dolby-atmos/p/itmfbc4f38914208?pid=TVSG3PA9Y67TMGWM&lid=LSTTVSG3PA9Y67TMGWME0YMMD&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_211&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG3PA9Y67TMGWM.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/j/x/e/43fhdadndt8p-nokia-original-imag79bptg4zwqfr.jpeg?q=70","Nokia 109 cm (43 inch) Full HD LED Smart Android TV with Sound by Onkyo and Dolby Atmos","Nokia","43 inch","4.3","35","9","₹28,999","27%"
"www.flipkart.com/samsung-7-125-cm-50-inch-ultra-hd-4k-led-smart-tv/p/itmd86da33c53450?pid=TVSG4CQ8C2GFYS7F&lid=LSTTVSG4CQ8C2GFYS7FDUIUTF&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_212&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG4CQ8C2GFYS7F.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/c/m/1/ua43au7500-samsung-original-imag4s9zwhx7jyx2.jpeg?q=70","SAMSUNG 7 125 cm (50 inch) Ultra HD (4K) LED Smart TV","SAMSUNG","50 inch","NULL","NULL","NULL","₹55,990","19%"
"www.flipkart.com/samsung-4-80-cm-32-inch-hd-ready-led-smart-tv-2021/p/itmde235d80ead7e?pid=TVSG6KZWHHHEPZKZ&lid=LSTTVSG6KZWHHHEPZKZHD1JWN&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_213&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG6KZWHHHEPZKZ.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kt64fbk0/television/g/6/p/ua32t4410aklxl-ua32t4410aklxl-samsung-original-imag6kzwvks9bbzb.jpeg?q=70","SAMSUNG 4 80 cm (32 inch) HD Ready LED Smart TV 2021 Edition","SAMSUNG","32 inch","4.2","84","11","₹20,690","14%"
"www.flipkart.com/samsung-q70rak-138-cm-55-inch-qled-ultra-hd-4k-smart-tv/p/itmfggqb2q7ecfqd?pid=TVSFHCBV4HHDWGJB&lid=LSTTVSFHCBV4HHDWGJBU3QLQM&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_214&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSFHCBV4HHDWGJB.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/k251k7k0/television/n/4/z/samsung-qa65q70rakxxl-original-imafhnvzbhyygwyq.jpeg?q=70","SAMSUNG Q70RAK 138 cm (55 inch) QLED Ultra HD (4K) Smart TV","SAMSUNG","55 inch","4.6","13","0","₹1,28,999","24%"
"www.flipkart.com/samsung-frame-2021-series-108-cm-43-inch-qled-ultra-hd-4k-smart-tv/p/itm3d0504f281c0a?pid=TVSG2G2VM4NABMBH&lid=LSTTVSG2G2VM4NABMBHCF9XWK&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_215&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG2G2VM4NABMBH.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70","SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV","SAMSUNG","43 inch","4.2","733","113","₹58,990","34%"
"www.flipkart.com/motorola-revou-164-cm-65-inch-ultra-hd-4k-led-smart-android-tv-dolby-atmos-vision/p/itm3cc0011133d7b?pid=TVSG3PA9B5YCZSAC&lid=LSTTVSG3PA9B5YCZSACP0RNBG&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_9_216&otracker=browse&fm=organic&iid=64ff24fe-f874-481a-b66f-129e88cc4270.TVSG3PA9B5YCZSAC.SEARCH&ppt=None&ppn=None&ssid=u2zrlmfykg0000001639416371369","https://rukminim1.flixcart.com/image/312/312/ku2zjww0/television/b/n/z/65uhdadmrs7p-motorola-original-imag7a7nenjvfanu.jpeg?q=70","MOTOROLA Revou 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision","MOTOROLA","65 inch","4.4","5,500","971","₹62,999","21%"
"www.flipkart.com/lg-nanocell-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itm1e7afad084474?pid=TVSG3UW3KVNDD4JN&lid=LSTTVSG3UW3KVNDD4JNSQWIV5&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_217&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSG3UW3KVNDD4JN.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/z/a/z/43nano73tpz-43nano73tpz-lg-original-imag4q3xcjfyhacx.jpeg?q=70","LG Nanocell 108 cm (43 inch) Ultra HD (4K) LED Smart TV","LG","43 inch","4.4","93","15","₹48,999","18%"
