"URL","Image","Name","Brand","Size","Star","Rating","Review","Price","Discount"
"www.flipkart.com/thomson-9r-pro-139-cm-55-inch-ultra-hd-4k-led-smart-android-tv/p/itm2a615769ff627?pid=TVSG6TJEJBQYGPQ6&lid=LSTTVSG6TJEJBQYGPQ6X1QUBF&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_85&otracker=browse&fm=organic&iid=a0eb37d6-4c81-4f70-a8db-ab9905eb060f.TVSG6TJEJBQYGPQ6.SEARCH&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/ku2zjww0/television/w/c/z/43path4545bl-43path4545bl-thomson-original-imag7a88xjj5y2dv.jpeg?q=70","Thomson 9R PRO 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV","Thomson","55 inch","4.5","1,141","258","₹34,999","25%"
"www.flipkart.com/huidi-80-cm-32-inch-hd-ready-led-tv/p/itmffughsjash24p?pid=TVSFFUGHHNDW2FAV&lid=LSTTVSFFUGHHNDW2FAV4TBI8T&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_86&otracker=browse&fm=organic&iid=a0eb37d6-4c81-4f70-a8db-ab9905eb060f.TVSFFUGHHNDW2FAV.SEARCH&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/kltryq80/television/m/e/w/hd32d1m19-huidi-original-imagyv5yzcfhee2g.jpeg?q=70","HUIDI 80 cm (32 inch) HD Ready LED TV","HUIDI","32 inch","4","2,235","229","₹9,499","42%"
"www.flipkart.com/sony-w800g-series-123-2-cm-49-inch-full-hd-led-smart-android-tv/p/itm7977714c9aad4?pid=TVSFJY52U9RHHETN&lid=LSTTVSFJY52U9RHHETNYYRBNP&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_87&otracker=browse&fm=organic&iid=a0eb37d6-4c81-4f70-a8db-ab9905eb060f.TVSFJY52U9RHHETN.SEARCH&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/k12go7k0/television/j/m/b/sony-kdl-43w800g-original-imafkq9zfjax3gwu.jpeg?q=70","SONY W800G Series 123.2 cm (49 inch) Full HD LED Smart Android TV","SONY","49 inch","4.5","198","34","₹44,999","35%"
"www.flipkart.com/dyanora-60-cm-24-inch-hd-ready-led-smart-tv/p/itm243729d2aa58d?pid=TVSG4YVQXWMUGZCW&lid=LSTTVSG4YVQXWMUGZCW7MLTS6&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_88&otracker=browse&fm=organic&iid=en_oRg%2BG91utrWIaNz06mWdM3Or2A2mQhfo%2F1DZK%2BmjfyP5cLyT23PhA%2Ffr1rohROqTpy%2FhZAv4rGnqQv2OTYNYJA%3D%3D&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/ktvucnk0/television/f/x/w/dy-ld24h0s-dy-ld24h0s-dyanora-original-imag74htez8jcnyq.jpeg?q=70","Dyanora 60 cm (24 inch) HD Ready LED Smart TV","Dyanora","24 inch","4.1","99","7","₹8,699","33%"
"www.flipkart.com/coocaa-138-cm-55-inch-ultra-hd-4k-led-smart-android-tv-10-0-q/p/itm811cf12204545?pid=TVSFUS5DJA8YYYUR&lid=LSTTVSFUS5DJA8YYYURTL6QSZ&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_89&otracker=browse&fm=organic&iid=a0eb37d6-4c81-4f70-a8db-ab9905eb060f.TVSFUS5DJA8YYYUR.SEARCH&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/kikluvk0/television/y/u/r/coocaa-55s6g-original-imafybrnhtaywfyy.jpeg?q=70","Coocaa 138 cm (55 inch) Ultra HD (4K) LED Smart Android TV with 10.0 Q","Coocaa","55 inch","4.3","2,041","459","₹36,499","50%"
"www.flipkart.com/sony-bravia-108-cm-43-inch-full-hd-led-smart-tv/p/itma1af8f7e13803?pid=TVSGFJGYZZMTPMJR&lid=LSTTVSGFJGYZZMTPMJRGSCJ9K&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_90&otracker=browse&fm=organic&iid=a0eb37d6-4c81-4f70-a8db-ab9905eb060f.TVSGFJGYZZMTPMJR.SEARCH&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/knni7ww0/television/y/h/d/kdl-43w6603-kdl-43w6603-sony-original-imag2a33wkhcguf9.jpeg?q=70","SONY Bravia 108 cm (43 inch) Full HD LED Smart TV","SONY","43 inch","4.6","399","58","₹43,990","2%"
"www.flipkart.com/mi-4a-horizon-80-cm-32-inch-hd-ready-led-smart-android-tv/p/itm9dcfc24f18feb?pid=TVSG22C46SKHXTH8&lid=LSTTVSG22C46SKHXTH80C7FRU&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_91&otracker=browse&fm=organic&iid=a0eb37d6-4c81-4f70-a8db-ab9905eb060f.TVSG22C46SKHXTH8.SEARCH&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/kf5pzm80/television/f/h/e/mi-l32m6-ei-original-imafvzefsh27shv6.jpeg?q=70","Mi 4A Horizon Edition 80 cm (32 inch) HD Ready LED Smart Android TV","Mi","32 inch","4.3","23,422","2,003","₹19,499","2%"
"www.flipkart.com/dyanora-80-cm-32-inch-hd-ready-led-smart-tv/p/itm9174701807217?pid=TVSG4YVQDQ4HHRJR&lid=LSTTVSG4YVQDQ4HHRJR0GZIZQ&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_92&otracker=browse&fm=organic&iid=en_oRg%2BG91utrWIaNz06mWdM3Or2A2mQhfo%2F1DZK%2BmjfyPOoPMkhf7VNU9BPtrvrhLObhWUdLcU2fjbhLjxwJcMdw%3D%3D&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/ktvucnk0/television/t/h/3/dy-ld32h0n-dy-ld32h0n-dyanora-original-imag74ht3yebyxq9.jpeg?q=70","Dyanora 80 cm (32 inch) HD Ready LED Smart TV","Dyanora","32 inch","4.1","99","7","₹12,499","34%"
"www.flipkart.com/t-series-80-cm-32-inch-hd-ready-led-tv/p/itmfgehhzz8yvhaf?pid=TVSFGEHHTRF4WG3X&lid=LSTTVSFGEHHTRF4WG3XACW3XJ&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_93&otracker=browse&fm=organic&iid=a0eb37d6-4c81-4f70-a8db-ab9905eb060f.TVSFGEHHTRF4WG3X.SEARCH&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/jz5vjbk0/television/g/3/x/t-series-ts3201a-original-imafj4yeejdmfkcg.jpeg?q=70","T-Series 80 cm (32 inch) HD Ready LED TV","T-Series","32 inch","3.8","79","5","₹11,990","20%"
"www.flipkart.com/dyanora-80-cm-32-inch-hd-ready-led-smart-android-tv/p/itm18e6cafbf6986?pid=TVSG8RH6T7X6GYXJ&lid=LSTTVSG8RH6T7X6GYXJXCFJLJ&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_4_94&otracker=browse&fm=organic&iid=a0eb37d6-4c81-4f70-a8db-ab9905eb060f.TVSG8RH6T7X6GYXJ.SEARCH&ppt=None&ppn=None&ssid=bdl41dpcq80000001639409690821","https://rukminim1.flixcart.com/image/312/312/kw104nk0/television/w/k/h/dy-ld32h0s-dy-ld32h0s-dyanora-original-imag8skgwef9shdb.jpeg?q=70","Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV","Dyanora","32 inch","NULL","NULL","NULL","₹11,999","36%"
